id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
11467,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083254,8530,8540,2,0,2.1,3.2,3,2.1,3.2,3.55,2.1,3.15,3.25,2.2,3.2,3.1
11468,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083256,9880,8636,0,1,4.75,3.25,1,4.3,3.35,1.85,4,3.4,1.8,4.33,3.2,1.73
11469,10257,10257,2011/2012,16,2011-12-17 00:00:00,1083259,8533,8529,2,0,1.91,3.25,4,2.1,3.1,3.65,2.1,3.1,3.3,2.1,3.2,3.4
11470,10257,10257,2011/2012,16,2011-12-17 00:00:00,1083261,8535,8524,2,2,1.91,3.25,4,1.95,3.3,3.9,1.9,3.3,3.7,1.9,3.2,4
11471,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083263,10233,9857,2,1,1.8,3.4,4,1.83,3.3,4.5,1.8,3.4,4,1.7,3.25,4.33
11472,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083266,9885,6269,2,0,1.22,6,13,1.22,5.75,13,1.25,5,10,1.2,5,11
11473,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083269,8543,8600,2,2,2.2,3.2,3,2.25,3.25,3.4,2.1,3.2,3.2,2.15,3.1,3.4
11474,10257,10257,2011/2012,16,2011-12-17 00:00:00,1083270,8564,8551,2,0,1.29,5,12,1.27,5,12,1.25,5,10,1.25,5,12
11475,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083272,9875,8686,1,3,1.83,3.4,4,1.88,3.4,4.5,1.9,3.3,3.7,1.83,3.2,3.75
11476,10257,10257,2011/2012,16,2011-12-18 00:00:00,1083273,10167,9888,3,3,1.67,3.6,5,1.7,3.4,5.3,1.65,3.5,4.6,1.67,3.5,5
11477,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083283,8524,8564,0,2,5.5,3.25,1,5,3.5,1.7,4.4,3.5,1.7,4.5,3.5,1.72
11478,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083284,9857,8530,2,0,2.3,3.2,3,2.3,3.1,3.2,2.2,3.2,3,2.37,3.2,2.9
11479,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083286,8529,10233,3,0,2.25,3.1,3,2.3,3,3.3,2.3,3.2,2.8,2.25,3.1,3.2
11480,10257,10257,2011/2012,17,2012-01-07 00:00:00,1083288,8636,10167,5,0,1.4,4.33,8,1.38,4.25,9,1.37,4.3,7.2,1.4,4,8
11481,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083289,9888,9885,0,1,7.5,3.8,1,7,3.8,1.5,5.4,3.7,1.55,6,4,1.5
11482,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083290,6269,8535,0,3,2.9,3.1,2,3,3.1,2.4,2.55,3.2,2.55,2.75,3.1,2.5
11483,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083292,8540,9875,1,3,3,3.25,2,3.1,3.3,2.35,2.6,3.2,2.5,3,3.2,2.4
11484,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083293,8686,8533,2,0,1.62,3.6,6,1.62,3.6,5.75,1.65,3.5,4.6,1.57,3.6,6
11485,10257,10257,2011/2012,17,2012-01-07 00:00:00,1083294,8551,8543,4,0,3.25,3.1,2,3.1,3.1,2.35,2.7,3.2,2.4,3,3.2,2.3
11486,10257,10257,2011/2012,17,2012-01-08 00:00:00,1083295,8600,9880,4,1,1.44,3.8,9,1.45,3.85,8.2,1.45,3.9,6.5,1.4,4,8
11487,10257,10257,2011/2012,18,2012-02-08 00:00:00,1083296,8530,8686,1,1,3.25,3.2,2,3.25,3.25,2.3,2.8,3.2,2.3,3.2,3.25,2.25
11488,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083297,9880,6269,3,1,2,3.2,4,1.95,3.2,4.05,2,3.2,3.4,2,3.2,4
11489,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083298,8533,8540,1,0,2.1,3,3,2.2,3.1,3.7,2.1,3.2,3.2,2.1,3.2,3.6
11490,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083299,8535,9888,0,1,1.4,4.5,8,1.4,4.25,8.25,1.45,3.9,6.5,1.4,4.33,8.5
11491,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083300,10233,8600,3,2,2.9,3.1,2,2.95,3.1,2.45,2.7,3.2,2.4,2.9,3.1,2.5
11492,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083301,9885,8529,1,1,1.3,4.5,13,1.3,4.75,11,1.3,4.8,8.5,1.3,5,10
11493,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083302,8543,8524,2,0,1.8,3.4,4,1.77,3.35,4.85,1.7,3.4,4.5,1.75,3.4,5
11494,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083303,8564,8636,0,1,2.1,3.25,3,2.2,3.3,3.4,2.15,3.2,3.1,2.1,3.3,3.5
11495,10257,10257,2011/2012,18,2012-01-16 00:00:00,1083304,9875,9857,1,1,1.33,5,9,1.33,4.6,10,1.35,4.5,7.3,1.33,5,9
11496,10257,10257,2011/2012,18,2012-01-15 00:00:00,1083306,10167,8551,3,1,2.2,3,3,2.2,3.1,3.4,2.2,3.1,3.1,2.25,3.2,3.2
11497,10257,10257,2011/2012,19,2012-01-21 00:00:00,1083309,8524,9885,0,2,4.33,3.25,1,4.5,3.4,1.88,4.2,3.3,1.8,4.5,3.3,1.83
11498,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083311,9857,10167,0,0,2.5,3,3,2.5,3.2,3,2.2,3,3.2,2.5,3.1,2.88
11499,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083313,8529,8535,0,0,2.38,3.1,3,2.3,3.15,3.15,2.25,3.1,3,2.38,3.1,3.1
11500,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083315,8636,8543,2,1,1.62,3.6,6,1.62,3.75,6,1.65,3.5,4.6,1.7,3.4,5.5
11501,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083318,9888,8533,2,2,2.4,3.2,3,2.45,3.15,2.9,2.3,3.2,2.8,2.5,3.1,2.88
11502,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083319,6269,8564,0,3,8.5,4.33,1,8.25,4,1.43,6.5,3.9,1.45,8,4,1.44
11503,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083320,8540,10233,5,3,2.05,3.25,3,2.05,3.2,3.7,2,3.2,3.4,2.1,3.2,3.6
11504,10257,10257,2011/2012,19,2012-01-21 00:00:00,1083322,8686,9880,5,1,1.4,4.2,9,1.37,4.25,9.5,1.4,4.1,7,1.36,4.33,10
11505,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083324,8551,9875,1,1,3.5,3.3,2,3.7,3.2,2.05,3.2,3.1,2.15,3.5,3.25,2.1
11506,10257,10257,2011/2012,19,2012-01-22 00:00:00,1083326,8600,8530,2,1,1.62,3.6,6,1.63,3.55,5.75,1.55,3.7,5.4,1.7,3.5,5
11507,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082944,8530,8551,0,0,2,3.2,4,2.1,3.1,3.6,2.1,3.2,3.2,2,3.2,4
11508,10257,10257,2011/2012,2,2011-09-10 00:00:00,1082946,9880,9875,1,3,3.25,3.3,2,3.4,3.2,2.1,3.1,3.1,2.2,3.4,3.2,2.2
11509,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082948,8533,6269,2,2,1.91,3.25,4,1.85,3.25,4.33,1.8,3.3,4.2,1.83,3.3,4.5
11510,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082949,8535,9857,2,0,1.62,3.4,6,1.6,3.4,6.25,1.7,3.4,4.6,1.62,3.4,6.5
11511,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082950,10233,8524,2,2,1.73,3.5,5,1.8,3.25,4.6,1.75,3.3,4.5,1.8,3.25,5
11512,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082951,9885,10167,4,1,1.4,4.5,8,1.42,4.25,7.25,1.4,4.1,7,1.44,4,8
11513,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082952,9888,8600,0,2,3,3.2,2,2.9,3.1,2.4,2.8,3.2,2.3,3,3.2,2.4
11514,10257,10257,2011/2012,2,2011-09-09 00:00:00,1082953,8564,8543,2,2,1.62,3.75,5,1.65,3.6,6,1.6,3.6,5,1.62,3.6,6
11515,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082954,8540,8636,4,3,3.75,3.4,2,3.9,3.4,2,3.4,3.2,2,3.6,3.2,2.1
11516,10257,10257,2011/2012,2,2011-09-11 00:00:00,1082955,8686,8529,1,2,1.5,4,7,1.45,4.1,6.75,1.45,3.9,6.5,1.5,4,7
11517,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083328,9880,8524,0,1,2.6,3.1,2,2.55,3.05,2.85,2.4,3.2,2.7,2.5,3.1,2.75
11518,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083329,8686,9857,1,1,1.4,4.2,9,1.35,4.5,9.25,1.45,3.9,6.5,1.4,4.33,7.5
11519,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083330,8564,8529,3,0,1.3,5,10,1.3,4.85,10.5,1.25,5,10,1.29,5,10
11520,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083332,9888,8636,1,0,6,3.6,1,6,3.85,1.55,5.7,3.8,1.5,5.5,3.6,1.62
11521,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083333,8533,8543,0,3,2.88,3.2,2,2.9,3.1,2.6,2.7,3.2,2.4,2.75,3.1,2.5
11522,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083335,10233,9875,3,2,3.2,3.25,2,3.4,3.25,2.25,2.8,3.2,2.3,3,3.2,2.3
11523,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083337,8540,6269,2,0,1.53,3.75,7,1.5,3.8,7.1,1.5,3.9,5.5,1.57,3.8,5.5
11524,10257,10257,2011/2012,20,2012-01-28 00:00:00,1083338,8530,10167,1,1,2.1,3.25,3,2.05,3.1,3.85,2,3.05,3.55,2.1,3.2,3.4
11525,10257,10257,2011/2012,20,2012-01-29 00:00:00,1083340,8535,8551,2,1,1.83,3.25,4,1.73,3.45,4.95,1.75,3.2,4.6,1.73,3.4,5
11526,10257,10257,2011/2012,20,2012-01-28 00:00:00,1083343,9885,8600,2,1,1.62,3.75,5,1.62,3.7,6.25,1.7,3.5,4.4,1.67,3.4,5.5
11527,10257,10257,2011/2012,21,2012-02-22 00:00:00,1083347,8551,8530,0,1,2.1,3.2,3,2.15,3.1,3.8,2,3.1,3.5,2.1,3.2,3.6
11528,10257,10257,2011/2012,21,2012-02-01 00:00:00,1083350,9875,9880,0,0,1.29,5,11,1.3,4.85,10.5,1.35,4.5,7.3,1.33,4.8,9.5
11529,10257,10257,2011/2012,21,2012-02-02 00:00:00,1083352,6269,8533,1,2,2.63,3.1,2,2.65,3.1,2.7,2.5,3.2,2.6,2.5,3.2,2.8
11530,10257,10257,2011/2012,21,2012-02-21 00:00:00,1083354,9857,8535,2,0,2.5,3,3,2.5,3.05,2.95,2.6,3,2.7,2.5,3.1,2.9
11531,10257,10257,2011/2012,21,2012-02-15 00:00:00,1083355,8524,10233,1,0,2.1,3.3,3,2.15,3.2,3.7,2,3.2,3.4,2.2,3.2,3.3
11532,10257,10257,2011/2012,21,2012-02-15 00:00:00,1083357,10167,9885,0,0,4.75,3.4,1,4.8,3.45,1.75,4.5,3.2,1.77,4.8,3.4,1.77
11533,10257,10257,2011/2012,21,2012-02-01 00:00:00,1083360,8600,9888,2,1,1.44,4.2,7,1.45,3.85,8.25,1.45,3.9,6.5,1.4,4.33,8
11534,10257,10257,2011/2012,21,2012-02-01 00:00:00,1083362,8543,8564,2,0,3.2,3.2,2,3.1,3.3,2.35,2.8,3.2,2.3,3,3.3,2.3
11535,10257,10257,2011/2012,21,2012-02-01 00:00:00,1083363,8636,8540,4,4,1.44,4.2,7,1.45,3.9,8,1.45,3.9,6.5,1.44,4.2,7.5
11536,10257,10257,2011/2012,21,2012-02-01 00:00:00,1083365,8529,8686,4,2,2.88,3.2,2,3.1,3.2,2.4,2.8,3.2,2.3,3,3.2,2.38
11537,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083367,8540,8524,2,1,1.83,3.4,4,1.8,3.35,4.6,1.7,3.5,4.4,1.8,3.4,4.33
11538,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083368,9888,9857,0,0,2.3,3.2,3,2.25,3.2,3.2,2.3,3,3.3,2.3,3.1,3.1
11539,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083369,6269,8529,0,0,2.8,3.1,2,2.8,3.2,2.5,0,0,0,2.5,3.1,2.75
11541,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083372,10233,8543,3,2,2.5,3.25,2,2.55,3.2,2.75,2.55,3.2,2.55,2.6,3.2,2.6
11542,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083374,8564,9875,0,0,1.73,3.5,5,1.72,3.6,5.25,1.75,3.4,4.3,1.67,3.5,5
11543,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083375,8533,10167,1,2,2.3,3.1,3,2.2,3.1,3.4,0,0,0,2.2,3.1,3.25
11544,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083376,9885,8551,0,0,1.3,5,11,1.27,5.1,11.5,1.3,4.8,8.5,1.29,5,10.5
11545,10257,10257,2011/2012,22,2012-02-05 00:00:00,1083378,8535,8600,3,2,2.4,3.2,3,2.45,3.2,2.85,2.35,3.1,2.8,2.4,3.1,2.88
11546,10257,10257,2011/2012,23,2012-02-09 00:00:00,1083380,8543,9880,3,2,1.5,3.75,7,1.45,3.9,8,1.45,3.9,6.5,1.44,4.2,7
11547,10257,10257,2011/2012,23,2012-02-13 00:00:00,1083382,9875,8533,2,0,1.53,4,6,1.53,3.9,7.25,1.5,3.8,5.7,1.5,3.75,6.5
11548,10257,10257,2011/2012,23,2012-02-12 00:00:00,1083385,8530,10233,4,0,2.1,3.25,3,2.1,3.2,3.55,2.2,3,3.2,2.2,3.25,3.2
11549,10257,10257,2011/2012,23,2012-02-12 00:00:00,1083389,8524,9888,0,0,1.83,3.4,4,1.85,3.25,4.5,1.9,3.3,3.7,1.85,3.3,4.2
11550,10257,10257,2011/2012,23,2012-02-11 00:00:00,1083391,8600,8564,1,2,2.5,3.2,2,2.5,3.25,2.9,2.45,3.1,2.75,2.5,3.1,2.75
11551,10257,10257,2011/2012,23,2012-02-12 00:00:00,1083393,8636,6269,0,1,1.25,5.5,13,1.23,5.65,12.5,1.22,5.3,11,1.29,5,9.5
11552,10257,10257,2011/2012,23,2012-02-11 00:00:00,1083400,8529,8540,2,1,2.1,3.2,3,2.1,3.2,3.6,2.2,3.1,3.1,2.2,3.1,3.2
11553,10257,10257,2011/2012,23,2012-02-13 00:00:00,1083401,8551,8686,1,0,3.1,3.25,2,3.2,3.2,2.25,2.9,3.1,2.3,3.2,3.2,2.15
11554,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083402,6269,8524,0,0,2.6,3.2,2,2.6,3.1,2.75,2.5,3.1,2.7,2.5,3.1,2.75
11555,10257,10257,2011/2012,24,2012-02-17 00:00:00,1083403,8636,9857,0,3,1.44,4,8,1.44,4.1,7.5,1.4,4.1,7,1.4,4.33,8
11556,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083404,8600,8529,0,0,1.95,3.4,4,2,3.2,3.9,1.7,3.4,4.5,1.8,3.3,4.33
11557,10257,10257,2011/2012,24,2012-02-18 00:00:00,1083405,9885,8530,3,1,1.33,5,9,1.33,4.5,10.5,1.33,4.6,7.8,1.33,4.5,9
11558,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083406,10233,8533,0,1,1.91,3.4,4,1.95,3.3,4.25,1.85,3.4,3.8,1.9,3.3,4
11559,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083407,8540,8543,5,1,2.4,3.2,3,2.45,3.3,2.95,2.4,3.2,2.7,2.38,3.2,2.9
11560,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083408,9880,8564,1,3,6.5,3.8,1,6.5,3.8,1.53,5,3.6,1.6,6,3.6,1.57
11561,10257,10257,2011/2012,24,2012-02-17 00:00:00,1083409,8535,9875,0,3,2.38,3,3,2.4,3.1,3,2.25,3.1,3,2.38,3.2,3
11562,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083410,8686,10167,1,0,1.57,3.75,6,1.53,3.8,6.5,1.52,3.8,5.6,1.57,4,5
11563,10257,10257,2011/2012,24,2012-02-19 00:00:00,1083411,9888,8551,4,1,2.4,3.2,3,2.35,3.2,3,2.3,3.1,2.9,2.4,3,3
11564,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083386,8533,9880,1,0,2,3.2,4,1.93,3.2,4.15,1.8,3.3,4.1,1.91,3.2,4.33
11565,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083388,8543,8535,1,0,2.1,3.25,3,2.1,3.15,3.6,2.1,3.2,3.2,2,3.1,3.3
11566,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083390,9875,8636,1,0,1.83,3.4,4,1.83,3.6,4.4,1.85,3.4,3.8,1.9,3.4,4
11567,10257,10257,2011/2012,25,2012-02-25 00:00:00,1083392,8564,9885,1,1,2.2,3.25,3,2.3,3.25,3.25,2.2,3.1,3.1,2.2,3.2,3.2
11568,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083394,8529,9888,1,2,1.8,3.4,4,1.75,3.4,4.9,1.8,3.3,4.1,1.67,3.4,4.33
11569,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083395,8530,6269,3,1,1.53,3.8,6,1.55,3.7,6.5,1.65,3.5,4.6,1.6,3.6,6
11570,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083396,8551,8540,4,1,2.2,3.2,3,2.15,3.2,3.4,2.2,3.2,3,2.2,3.1,3.2
11571,10257,10257,2011/2012,25,2012-02-25 00:00:00,1083397,10233,10167,2,2,2.1,3.2,3,2.1,3.2,3.55,2.1,3,3.4,2.05,3.2,3.5
11572,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083398,8524,8686,4,1,3,3.25,2,3,3.2,2.35,2.7,3.2,2.4,2.8,3.1,2.45
11573,10257,10257,2011/2012,25,2012-02-26 00:00:00,1083399,9857,8600,1,3,2.5,3,3,2.5,3.2,2.95,2.4,3.1,2.8,2.5,3.1,2.75
11574,10257,10257,2011/2012,26,2012-03-03 00:00:00,1083364,9885,8533,1,1,1.29,5.25,10,1.25,5.25,12.5,1.3,4.8,8.5,1.3,5,10
11575,10257,10257,2011/2012,26,2012-03-03 00:00:00,1083379,8540,8564,0,4,4.75,3.6,1,4.8,3.65,1.7,4,3.4,1.8,4,3.6,1.83
11576,10257,10257,2011/2012,26,2012-03-04 00:00:00,1083381,10167,9875,1,2,3.6,3.2,2,3.7,3.2,2.05,3.2,3.2,2.1,3.6,3.25,2.05
11577,10257,10257,2011/2012,27,2012-03-09 00:00:00,1083341,9875,8529,6,3,1.53,3.75,7,1.53,4,7,1.55,3.7,5.4,1.53,3.75,7
11578,10257,10257,2011/2012,27,2012-03-09 00:00:00,1083344,8533,8636,0,2,2.75,3.2,2,2.7,3.25,2.7,2.6,3.1,2.6,2.62,3.2,2.7
11579,10257,10257,2011/2012,27,2012-03-10 00:00:00,1083349,8540,8686,0,1,2.63,3.3,2,2.5,3.3,2.7,2.4,3.2,2.7,2.5,3.3,2.75
11580,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083285,8636,8524,0,0,1.62,3.8,5,1.58,3.7,6,1.55,3.7,5.4,1.57,3.75,6
11581,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083287,8529,9880,3,0,1.53,3.75,7,1.48,3.9,7.25,1.55,3.7,5.4,1.57,3.75,6
11582,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083312,9857,8533,2,2,2.2,2.8,4,2.2,2.85,3.75,2.2,2.7,3.5,2.25,2.9,3.6
11583,10257,10257,2011/2012,28,2012-03-19 00:00:00,1083314,8686,10233,1,0,1.5,4,7,1.45,4.1,7.25,1.55,3.7,5.4,1.53,4,6
11584,10257,10257,2011/2012,28,2012-03-17 00:00:00,1083316,8535,9885,0,5,4,3.2,2,3.9,3.3,2.05,3.4,3.2,2,3.75,3.2,2.05
11585,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083317,8530,8543,1,0,2.38,3.25,3,2.3,3.2,3.1,2.4,3.2,2.7,2.38,3.2,3
11586,10257,10257,2011/2012,28,2012-03-17 00:00:00,1083327,10167,8564,0,2,5.5,3.5,1,5.6,3.75,1.6,4.4,3.5,1.7,4.8,3.75,1.7
11587,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083331,8600,9875,2,2,2.5,3.2,2,2.65,3.25,2.75,2.6,3.1,2.6,2.5,3.2,2.8
11588,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083334,8551,6269,0,2,1.57,3.6,6,1.55,3.7,6.5,1.55,3.7,5.4,1.62,3.75,5.5
11589,10257,10257,2011/2012,28,2012-03-18 00:00:00,1083336,9888,8540,1,1,2.05,3.4,3,2.05,3.35,3.55,1.9,3.3,3.7,2.1,3.25,3.5
11590,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083271,8524,9857,2,0,2.38,2.63,3,2.3,2.7,3.75,2.2,2.7,3.5,2.15,2.88,3.75
11591,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083274,8543,8529,1,0,1.8,3.25,5,1.77,3.4,4.75,1.75,3.4,4.3,1.7,3.5,5
11592,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083276,10233,8535,2,2,2.4,3,3,2.35,2.9,3.35,2.2,2.8,3.4,2.2,3.1,3.4
11593,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083277,9885,8636,2,0,1.62,3.75,5,1.62,3.8,6,1.7,3.5,4.4,1.73,3.4,4.8
11594,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083278,6269,9888,0,0,2.38,3.1,3,2.35,3.2,3,2.15,3.2,3.1,2.3,3.2,3.1
11595,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083279,9880,10167,2,2,3.8,3.3,2,3.85,3.35,1.95,3.7,3.3,1.9,3.5,3.3,2
11596,10257,10257,2011/2012,29,2012-03-24 00:00:00,1083280,8564,8686,2,1,1.67,3.5,5,1.67,3.75,5.5,1.7,3.5,4.4,1.67,3.75,5
11597,10257,10257,2011/2012,29,2012-03-25 00:00:00,1083281,8533,8551,1,1,2.5,2.4,4,2.45,2.45,3.9,2.3,2.4,3.8,2.1,2.6,3.75
11598,10257,10257,2011/2012,29,2012-03-24 00:00:00,1083282,8540,8600,1,1,2.4,3.3,2,2.45,3.4,2.9,2.4,3.2,2.7,2.4,3.3,2.75
11599,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082959,8524,8540,1,0,2.4,3.2,3,2.45,3.2,2.85,2.55,3.2,2.55,2.5,3.2,2.88
11600,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082961,9857,9888,0,2,1.85,3.4,4,1.85,3.3,4.35,1.85,3.3,3.9,1.91,3.3,4.33
11601,10257,10257,2011/2012,3,2011-09-17 00:00:00,1082962,8529,6269,2,1,1.62,3.6,6,1.65,3.4,6,1.65,3.5,4.6,1.62,3.6,6
11602,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082964,8530,9880,1,0,2.1,3.1,3,2,3.2,3.9,2,3.15,3.45,2.1,3.2,3.6
11603,10257,10257,2011/2012,3,2011-09-17 00:00:00,1082967,8636,8686,0,0,1.85,3.5,4,1.88,3.5,4.25,1.9,3.3,3.7,1.83,3.5,4.33
11604,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082968,8543,10233,1,2,1.73,3.5,5,1.72,3.5,5,1.6,3.6,5,1.73,3.5,5
11605,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082971,9875,8564,3,1,2.63,3.1,2,2.7,3.3,2.65,2.55,3.2,2.55,2.75,3.1,2.62
11606,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082972,10167,8533,2,1,2.05,3.25,3,2.05,3.1,3.8,2,3.15,3.45,2,3.2,4
11607,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082973,8551,9885,0,1,5,3.5,1,5.5,3.5,1.65,4.4,3.5,1.7,5,3.5,1.73
11608,10257,10257,2011/2012,3,2011-09-18 00:00:00,1082974,8600,8535,2,0,2.1,3.3,3,2.15,3.4,3.5,1.9,3.3,3.7,2.1,3.2,3.6
11609,10257,10257,2011/2012,30,2012-04-01 00:00:00,1083258,8636,10233,5,4,1.57,3.8,6,1.55,3.9,6,1.55,3.7,5.4,1.6,3.75,5.5
11610,10257,10257,2011/2012,30,2012-03-31 00:00:00,1083260,10167,8543,3,1,2.5,3,3,2.55,3.1,2.8,2.65,3,2.65,2.62,3.1,2.62
11611,10257,10257,2011/2012,30,2012-03-31 00:00:00,1083262,8530,8564,1,1,3.5,3.25,2,3.6,3.25,2.15,3.3,3.1,2.1,4,3.25,1.9
11612,10257,10257,2011/2012,30,2012-04-01 00:00:00,1083265,8686,6269,5,2,1.3,5,11,1.28,5.25,10,1.3,4.8,8.5,1.3,5,9
11613,10257,10257,2011/2012,30,2012-04-01 00:00:00,1083267,9857,8540,1,3,2.4,2.5,4,2.45,2.55,3.7,2.3,2.4,3.8,2.4,2.62,3.5
11614,10257,10257,2011/2012,30,2012-04-01 00:00:00,1083268,8551,8600,1,0,2.63,3,2,2.7,3,2.7,2.65,3,2.65,2.75,3,2.6
11615,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083236,9880,9857,0,0,3.6,3,2,3.65,3.25,2.05,3.2,3.2,2.1,3.6,3.1,2.15
11616,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083238,8533,8530,3,2,2.63,2.7,3,2.75,2.7,3.2,2.5,2.7,3.1,2.4,2.75,3.2
11617,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083239,8564,8535,1,2,1.29,5,12,1.25,5.4,12,1.3,4.8,8.5,1.29,5,11
11618,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083240,6269,10233,1,1,2.6,3.3,2,2.6,3.25,2.65,2.4,3.2,2.7,2.62,3.2,2.7
11619,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083242,8529,8636,2,2,4,3.25,2,3.95,3.35,1.93,3.4,3.2,2,4,3.4,1.9
11620,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083244,8540,9885,0,2,6,3.8,1,5.75,4.1,1.57,4.6,3.5,1.65,5.5,3.75,1.62
11621,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083246,8543,9875,3,1,2.75,3,2,2.7,3.25,2.7,2.5,3.2,2.6,2.6,3.2,2.7
11622,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083248,8600,10167,3,1,1.8,3.5,4,1.77,3.45,4.65,1.7,3.4,4.5,1.8,3.3,4.8
11623,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083249,9888,8686,4,2,4,3.5,1,4.1,3.5,1.85,3.7,3.3,1.9,4,3.4,1.91
11624,10257,10257,2011/2012,31,2012-04-07 00:00:00,1083251,8524,8551,1,2,2.4,2.5,4,2.35,2.65,3.75,2.4,2.5,3.5,2.38,2.62,3.5
11625,10257,10257,2011/2012,32,2012-04-11 00:00:00,1083212,9875,8524,1,3,1.44,4,8,1.45,4,7.6,1.47,3.8,6.3,1.5,4,6.5
